hh_id,Category,Loyal_HH,Price_Sensitive,Convenience_Leaning_HH,Health_Conscious_HH,Quality_Concerned_HH
18909,Fruits & Vegetables,1,1,0,0,0
18914,Fruits & Vegetables,0,0,1,0,0
18915,Fruits & Vegetables,1,0,0,0,0
18921,Fruits & Vegetables,1,0,0,0,1
18924,Fruits & Vegetables,0,1,1,0,0
18931,Fruits & Vegetables,0,0,0,0,0
18946,Fruits & Vegetables,0,0,1,0,0
18958,Fruits & Vegetables,0,0,0,1,0
18961,Fruits & Vegetables,0,0,1,0,0
18978,Fruits & Vegetables,0,0,0,0,0
18980,Fruits & Vegetables,0,0,0,0,0
18987,Fruits & Vegetables,1,1,0,0,0
18992,Fruits & Vegetables,0,0,0,0,0
19005,Fruits & Vegetables,0,0,0,0,0
19015,Fruits & Vegetables,1,0,1,0,0
19017,Fruits & Vegetables,0,1,0,0,0
19023,Fruits & Vegetables,0,0,0,0,0
19024,Fruits & Vegetables,0,0,0,1,0
19025,Fruits & Vegetables,0,0,0,0,0
19039,Fruits & Vegetables,0,0,0,0,0
19041,Fruits & Vegetables,0,0,0,1,1
19051,Fruits & Vegetables,1,0,1,0,0
19054,Fruits & Vegetables,1,0,1,0,0
19055,Fruits & Vegetables,1,0,1,0,0
19060,Fruits & Vegetables,1,1,0,0,0
19064,Fruits & Vegetables,1,1,1,0,0
19065,Fruits & Vegetables,0,0,0,0,1
19069,Fruits & Vegetables,0,1,0,0,0
19070,Fruits & Vegetables,0,0,0,0,0
19072,Fruits & Vegetables,1,0,1,0,0
19074,Fruits & Vegetables,0,0,0,0,0
19077,Fruits & Vegetables,1,0,1,0,0
19084,Fruits & Vegetables,0,0,0,0,1
19087,Fruits & Vegetables,0,0,0,1,0
19093,Fruits & Vegetables,0,1,0,0,0
19094,Fruits & Vegetables,1,0,0,0,0
19096,Fruits & Vegetables,1,1,1,0,0
19098,Fruits & Vegetables,1,0,1,0,0
19120,Fruits & Vegetables,0,0,1,0,0
19122,Fruits & Vegetables,1,0,1,0,1
19131,Fruits & Vegetables,0,0,0,0,0
19134,Fruits & Vegetables,0,0,0,0,0
19138,Fruits & Vegetables,0,0,0,0,0
19142,Fruits & Vegetables,0,1,0,0,0
19147,Fruits & Vegetables,0,1,0,0,0
19149,Fruits & Vegetables,0,1,0,0,1
19160,Fruits & Vegetables,1,0,0,1,1
19188,Fruits & Vegetables,1,0,1,0,0
19196,Fruits & Vegetables,1,1,0,0,0
19202,Fruits & Vegetables,0,1,1,0,0
19204,Fruits & Vegetables,0,1,0,0,0
19205,Fruits & Vegetables,0,0,0,0,0
19208,Fruits & Vegetables,1,0,0,0,0
19211,Fruits & Vegetables,0,0,0,0,0
19218,Fruits & Vegetables,0,1,1,0,0
19226,Fruits & Vegetables,1,1,1,0,0
19228,Fruits & Vegetables,0,0,1,0,0
19236,Fruits & Vegetables,1,0,0,1,0
19237,Fruits & Vegetables,0,0,0,0,0
19264,Fruits & Vegetables,0,0,0,0,1
19269,Fruits & Vegetables,0,0,0,1,0
19273,Fruits & Vegetables,1,0,1,0,0
19275,Fruits & Vegetables,1,1,0,1,1
19276,Fruits & Vegetables,0,0,0,0,0
19285,Fruits & Vegetables,0,0,0,0,0
19303,Fruits & Vegetables,1,0,0,0,0
19306,Fruits & Vegetables,1,0,1,0,1
19323,Fruits & Vegetables,0,0,0,0,0
19334,Fruits & Vegetables,0,1,0,0,0
19342,Fruits & Vegetables,0,0,0,0,0
19343,Fruits & Vegetables,1,0,0,0,1
19347,Fruits & Vegetables,0,0,0,0,0
19348,Fruits & Vegetables,0,0,0,0,0
19349,Fruits & Vegetables,1,0,0,0,0
19364,Fruits & Vegetables,0,0,0,0,0
19372,Fruits & Vegetables,0,0,0,0,0
19377,Fruits & Vegetables,0,1,0,0,0
19378,Fruits & Vegetables,0,0,0,0,0
19386,Fruits & Vegetables,0,1,0,0,0
19391,Fruits & Vegetables,1,0,1,0,0
19393,Fruits & Vegetables,0,0,0,0,0
19396,Fruits & Vegetables,0,0,0,0,0
19404,Fruits & Vegetables,0,0,1,0,0
19407,Fruits & Vegetables,0,0,0,0,0
19410,Fruits & Vegetables,0,0,0,0,0
19412,Fruits & Vegetables,1,1,1,0,0
19428,Fruits & Vegetables,0,0,0,1,1
19440,Fruits & Vegetables,0,0,0,0,0
19454,Fruits & Vegetables,1,0,1,0,0
19488,Fruits & Vegetables,0,0,0,0,0
19491,Fruits & Vegetables,0,0,0,1,1
19511,Fruits & Vegetables,1,0,0,0,0
19516,Fruits & Vegetables,1,0,0,0,0
19543,Fruits & Vegetables,0,0,0,0,1
19544,Fruits & Vegetables,0,0,0,0,0
19587,Fruits & Vegetables,0,1,0,0,0
19591,Fruits & Vegetables,1,0,1,0,0
19602,Fruits & Vegetables,0,0,0,1,0
19603,Fruits & Vegetables,0,0,0,0,0
19638,Fruits & Vegetables,0,1,0,0,0
19645,Fruits & Vegetables,1,0,1,0,0
19648,Fruits & Vegetables,0,1,1,0,0
19649,Fruits & Vegetables,1,0,0,0,0
19650,Fruits & Vegetables,0,1,0,0,0
19658,Fruits & Vegetables,0,1,1,0,0
19668,Fruits & Vegetables,1,1,1,0,0
19670,Fruits & Vegetables,0,0,1,0,0
19677,Fruits & Vegetables,1,1,0,0,0
19688,Fruits & Vegetables,0,1,1,0,0
19693,Fruits & Vegetables,1,0,1,0,0
19709,Fruits & Vegetables,1,0,0,1,0
19714,Fruits & Vegetables,0,0,0,0,0
19723,Fruits & Vegetables,1,0,0,0,0
19726,Fruits & Vegetables,0,0,0,0,0
19737,Fruits & Vegetables,0,0,0,1,1
19738,Fruits & Vegetables,1,1,0,0,0
19758,Fruits & Vegetables,1,1,1,0,0
19773,Fruits & Vegetables,0,0,1,0,0
19775,Fruits & Vegetables,0,0,0,0,0
19785,Fruits & Vegetables,0,0,1,0,0
19792,Fruits & Vegetables,0,0,0,0,0
19798,Fruits & Vegetables,0,1,1,0,0
19799,Fruits & Vegetables,0,0,0,1,1
19801,Fruits & Vegetables,0,0,0,0,0
19805,Fruits & Vegetables,0,1,1,0,0
19809,Fruits & Vegetables,0,0,0,0,0
19814,Fruits & Vegetables,1,0,1,0,0
19815,Fruits & Vegetables,0,0,0,1,1
19816,Fruits & Vegetables,1,0,0,1,1
19820,Fruits & Vegetables,1,1,0,0,0
19821,Fruits & Vegetables,1,1,1,0,0
19826,Fruits & Vegetables,0,0,0,0,0
19827,Fruits & Vegetables,0,0,0,1,1
19829,Fruits & Vegetables,1,0,0,0,0
19849,Fruits & Vegetables,0,0,0,0,0
19854,Fruits & Vegetables,1,1,0,0,0
19872,Fruits & Vegetables,1,0,1,0,0
19884,Fruits & Vegetables,1,1,1,0,0
19889,Fruits & Vegetables,1,0,0,1,1
19901,Fruits & Vegetables,0,0,0,1,0
19906,Fruits & Vegetables,0,0,0,0,0
19921,Fruits & Vegetables,0,0,0,0,0
19927,Fruits & Vegetables,0,0,0,1,0
19928,Fruits & Vegetables,0,0,0,0,0
19942,Fruits & Vegetables,0,0,0,1,1
19945,Fruits & Vegetables,1,1,0,1,0
19946,Fruits & Vegetables,0,0,0,0,1
19976,Fruits & Vegetables,1,0,1,0,0
19983,Fruits & Vegetables,0,0,0,1,0
19999,Fruits & Vegetables,0,0,0,0,0
20022,Fruits & Vegetables,1,1,1,1,0
20034,Fruits & Vegetables,1,0,1,0,0
20039,Fruits & Vegetables,1,0,1,0,0
20046,Fruits & Vegetables,0,1,1,0,0
20052,Fruits & Vegetables,0,0,0,0,0
20053,Fruits & Vegetables,0,0,0,1,1
20055,Fruits & Vegetables,0,1,1,0,0
20060,Fruits & Vegetables,0,0,0,0,0
20065,Fruits & Vegetables,0,0,0,1,1
20066,Fruits & Vegetables,0,0,0,0,0
20069,Fruits & Vegetables,0,0,0,1,1
20072,Fruits & Vegetables,1,0,1,0,0
20074,Fruits & Vegetables,0,0,0,1,0
20091,Fruits & Vegetables,1,0,0,0,0
20099,Fruits & Vegetables,0,0,0,1,0
20100,Fruits & Vegetables,0,0,0,1,1
20107,Fruits & Vegetables,0,0,0,0,0
20113,Fruits & Vegetables,0,1,0,0,0
20119,Fruits & Vegetables,0,0,0,0,0
20123,Fruits & Vegetables,0,0,0,0,0
20130,Fruits & Vegetables,0,1,0,0,0
20156,Fruits & Vegetables,0,0,0,1,1
20159,Fruits & Vegetables,0,0,0,0,1
20168,Fruits & Vegetables,0,0,0,0,0
20170,Fruits & Vegetables,1,0,0,0,0
20187,Fruits & Vegetables,0,0,0,0,0
20198,Fruits & Vegetables,0,0,0,1,1
20204,Fruits & Vegetables,0,0,0,0,0
20234,Fruits & Vegetables,1,0,0,1,0
20239,Fruits & Vegetables,0,0,0,1,0
20240,Fruits & Vegetables,1,1,0,1,1
20254,Fruits & Vegetables,1,0,0,0,1
20256,Fruits & Vegetables,0,0,1,0,0
20262,Fruits & Vegetables,0,0,1,0,0
20271,Fruits & Vegetables,0,0,1,0,1
20274,Fruits & Vegetables,0,0,0,0,0
20295,Fruits & Vegetables,1,0,1,0,0
20309,Fruits & Vegetables,0,0,0,0,0
20321,Fruits & Vegetables,0,0,0,1,0
20323,Fruits & Vegetables,1,0,0,0,0
20333,Fruits & Vegetables,0,1,0,0,0
20334,Fruits & Vegetables,1,0,1,0,0
20339,Fruits & Vegetables,0,0,0,0,0
20345,Fruits & Vegetables,0,0,0,0,1
20347,Fruits & Vegetables,1,1,0,0,0
20352,Fruits & Vegetables,0,0,0,0,0
20360,Fruits & Vegetables,0,0,0,0,0
20380,Fruits & Vegetables,0,0,0,0,0
20381,Fruits & Vegetables,0,0,1,0,0
20385,Fruits & Vegetables,0,0,0,0,0
20387,Fruits & Vegetables,1,1,0,0,0
20396,Fruits & Vegetables,0,0,0,0,0
20411,Fruits & Vegetables,0,0,0,0,0
20412,Fruits & Vegetables,1,1,0,0,0
20414,Fruits & Vegetables,1,0,1,1,1
20425,Fruits & Vegetables,1,1,1,0,0
20427,Fruits & Vegetables,1,0,0,1,1
20436,Fruits & Vegetables,0,0,0,1,0
20437,Fruits & Vegetables,0,1,0,0,0
20439,Fruits & Vegetables,0,0,0,0,1
20443,Fruits & Vegetables,0,0,1,0,0
20452,Fruits & Vegetables,0,0,0,0,0
20461,Fruits & Vegetables,1,1,1,0,0
20464,Fruits & Vegetables,0,1,1,0,0
20465,Fruits & Vegetables,0,0,0,1,1
20467,Fruits & Vegetables,0,0,0,0,0
20472,Fruits & Vegetables,0,0,0,0,0
20502,Fruits & Vegetables,0,0,0,0,0
20513,Fruits & Vegetables,0,1,1,0,0
20521,Fruits & Vegetables,1,0,1,0,0
20522,Fruits & Vegetables,0,0,0,1,0
20540,Fruits & Vegetables,1,0,0,0,0
20551,Fruits & Vegetables,1,0,1,0,0
20558,Fruits & Vegetables,1,1,0,0,0
20568,Fruits & Vegetables,0,0,0,0,0
20576,Fruits & Vegetables,1,0,0,0,0
20578,Fruits & Vegetables,0,0,0,1,1
20580,Fruits & Vegetables,0,0,0,0,0
20584,Fruits & Vegetables,0,0,0,0,0
20595,Fruits & Vegetables,0,0,0,0,0
20603,Fruits & Vegetables,0,1,0,0,0
20606,Fruits & Vegetables,0,0,0,0,0
20621,Fruits & Vegetables,0,0,1,0,0
20631,Fruits & Vegetables,0,1,0,0,0
20634,Fruits & Vegetables,0,1,0,0,0
20637,Fruits & Vegetables,0,0,0,1,0
20643,Fruits & Vegetables,1,0,0,1,0
20648,Fruits & Vegetables,1,0,0,0,0
20673,Fruits & Vegetables,0,0,0,0,0
20674,Fruits & Vegetables,0,0,0,0,1
20676,Fruits & Vegetables,1,1,1,0,0
20714,Fruits & Vegetables,0,0,0,1,1
20722,Fruits & Vegetables,0,1,0,0,0
20733,Fruits & Vegetables,1,0,1,0,0
20734,Fruits & Vegetables,1,1,0,0,0
20735,Fruits & Vegetables,0,0,0,0,0
20740,Fruits & Vegetables,0,0,0,0,0
20746,Fruits & Vegetables,1,1,1,1,0
20748,Fruits & Vegetables,0,0,0,0,0
20749,Fruits & Vegetables,0,0,0,1,0
20750,Fruits & Vegetables,0,0,0,1,0
20761,Fruits & Vegetables,0,0,0,0,0
20763,Fruits & Vegetables,1,0,0,0,0
20765,Fruits & Vegetables,0,0,0,0,0
20768,Fruits & Vegetables,1,0,1,0,1
20775,Fruits & Vegetables,1,0,0,0,1
20782,Fruits & Vegetables,0,0,0,0,0
20786,Fruits & Vegetables,0,1,0,1,1
20787,Fruits & Vegetables,0,0,0,1,1
20788,Fruits & Vegetables,1,0,0,1,0
20795,Fruits & Vegetables,0,0,0,1,1
20805,Fruits & Vegetables,0,0,0,0,0
20816,Fruits & Vegetables,0,0,1,0,0
20824,Fruits & Vegetables,0,0,0,0,0
20828,Fruits & Vegetables,0,0,0,0,0
20839,Fruits & Vegetables,0,0,0,0,0
20841,Fruits & Vegetables,0,0,1,0,0
20843,Fruits & Vegetables,0,0,0,0,0
20855,Fruits & Vegetables,0,0,0,0,0
20858,Fruits & Vegetables,1,1,0,0,0
20863,Fruits & Vegetables,0,0,1,0,0
20876,Fruits & Vegetables,0,0,0,1,1
20881,Fruits & Vegetables,1,1,0,0,0
20905,Fruits & Vegetables,0,0,0,0,0
20907,Fruits & Vegetables,0,0,1,1,1
20916,Fruits & Vegetables,0,0,0,0,1
20920,Fruits & Vegetables,0,0,0,0,0
20926,Fruits & Vegetables,0,1,0,0,0
20929,Fruits & Vegetables,1,0,1,0,0
20936,Fruits & Vegetables,0,0,0,0,0
20951,Fruits & Vegetables,1,0,0,0,0
20952,Fruits & Vegetables,0,0,0,0,0
20961,Fruits & Vegetables,0,1,0,0,0
20962,Fruits & Vegetables,0,0,0,0,0
20963,Fruits & Vegetables,0,0,0,1,1
20984,Fruits & Vegetables,0,0,0,0,0
20985,Fruits & Vegetables,1,0,1,0,0
20988,Fruits & Vegetables,1,1,0,0,0
20990,Fruits & Vegetables,0,0,1,0,0
20996,Fruits & Vegetables,0,0,0,0,0
21027,Fruits & Vegetables,0,0,0,0,0
21028,Fruits & Vegetables,0,1,0,0,0
21030,Fruits & Vegetables,0,1,0,0,0
21038,Fruits & Vegetables,0,0,0,0,0
21041,Fruits & Vegetables,0,1,0,0,0
21046,Fruits & Vegetables,0,0,1,0,0
21065,Fruits & Vegetables,0,0,0,0,1
21067,Fruits & Vegetables,1,0,1,1,1
21071,Fruits & Vegetables,0,0,0,0,0
21083,Fruits & Vegetables,0,1,0,0,0
21089,Fruits & Vegetables,0,1,1,0,0
21092,Fruits & Vegetables,0,0,0,0,0
21093,Fruits & Vegetables,0,0,0,1,1
21100,Fruits & Vegetables,0,1,0,0,0
21103,Fruits & Vegetables,1,0,0,0,0
21104,Fruits & Vegetables,1,0,1,0,0
21109,Fruits & Vegetables,0,0,0,1,1
21118,Fruits & Vegetables,0,0,0,0,0
21121,Fruits & Vegetables,0,0,0,0,0
21133,Fruits & Vegetables,0,0,0,0,0
21136,Fruits & Vegetables,0,1,1,0,0
21155,Fruits & Vegetables,0,0,0,1,1
21167,Fruits & Vegetables,0,1,0,0,0
21173,Fruits & Vegetables,0,0,0,0,0
21178,Fruits & Vegetables,0,0,0,0,0
21182,Fruits & Vegetables,1,0,0,1,1
21188,Fruits & Vegetables,1,0,1,0,0
21189,Fruits & Vegetables,1,0,0,0,0
21197,Fruits & Vegetables,0,0,0,1,0
21200,Fruits & Vegetables,0,0,0,0,0
21206,Fruits & Vegetables,1,0,0,0,0
21209,Fruits & Vegetables,0,1,0,0,0
21218,Fruits & Vegetables,1,0,1,0,0
21240,Fruits & Vegetables,0,0,0,1,0
21252,Fruits & Vegetables,0,0,0,0,0
21253,Fruits & Vegetables,0,0,0,0,0
21254,Fruits & Vegetables,0,0,0,0,0
21258,Fruits & Vegetables,0,0,0,0,0
21261,Fruits & Vegetables,0,0,0,0,0
21262,Fruits & Vegetables,0,0,0,0,0
21278,Fruits & Vegetables,0,0,0,0,0
21284,Fruits & Vegetables,1,1,1,0,0
21285,Fruits & Vegetables,0,0,0,1,1
21296,Fruits & Vegetables,0,0,0,0,0
21297,Fruits & Vegetables,0,0,0,0,0
21303,Fruits & Vegetables,1,0,1,0,0
21304,Fruits & Vegetables,0,1,0,0,0
21305,Fruits & Vegetables,0,0,0,0,0
21306,Fruits & Vegetables,0,1,0,0,1
21314,Fruits & Vegetables,0,0,1,0,0
21319,Fruits & Vegetables,0,0,0,0,1
21331,Fruits & Vegetables,1,1,1,0,0
21332,Fruits & Vegetables,1,0,0,0,1
21349,Fruits & Vegetables,0,0,1,0,0
21350,Fruits & Vegetables,0,0,1,0,0
21353,Fruits & Vegetables,1,1,0,0,0
21366,Fruits & Vegetables,1,0,1,0,0
21367,Fruits & Vegetables,0,0,0,1,1
21372,Fruits & Vegetables,1,1,1,0,0
21378,Fruits & Vegetables,1,0,0,1,1
21379,Fruits & Vegetables,0,0,0,1,0
21384,Fruits & Vegetables,0,0,0,0,0
21390,Fruits & Vegetables,1,1,0,0,0
21401,Fruits & Vegetables,1,0,0,0,0
21407,Fruits & Vegetables,0,1,0,0,0
21408,Fruits & Vegetables,1,0,0,0,0
21413,Fruits & Vegetables,0,0,0,0,0
21421,Fruits & Vegetables,1,1,0,1,1
21422,Fruits & Vegetables,0,0,0,1,0
21426,Fruits & Vegetables,0,0,0,1,0
21427,Fruits & Vegetables,1,0,1,0,0
21442,Fruits & Vegetables,0,0,0,0,0
21450,Fruits & Vegetables,1,1,0,0,0
21454,Fruits & Vegetables,1,1,0,0,0
21482,Fruits & Vegetables,0,0,0,0,0
21489,Fruits & Vegetables,1,1,1,0,0
21505,Fruits & Vegetables,1,1,0,0,0
21507,Fruits & Vegetables,0,0,0,1,1
21510,Fruits & Vegetables,1,1,0,0,0
21512,Fruits & Vegetables,1,0,0,1,1
21527,Fruits & Vegetables,1,0,0,1,0
21529,Fruits & Vegetables,1,1,1,0,0
21547,Fruits & Vegetables,0,0,0,0,0
21560,Fruits & Vegetables,0,0,1,0,0
21562,Fruits & Vegetables,0,0,0,0,0
21563,Fruits & Vegetables,0,0,0,0,1
21565,Fruits & Vegetables,0,0,0,0,0
21569,Fruits & Vegetables,0,0,1,0,0
21571,Fruits & Vegetables,0,1,0,0,0
21579,Fruits & Vegetables,0,1,1,0,0
21582,Fruits & Vegetables,1,1,1,0,1
21583,Fruits & Vegetables,1,0,1,1,1
21588,Fruits & Vegetables,1,1,1,0,0
21597,Fruits & Vegetables,1,0,1,0,0
21598,Fruits & Vegetables,0,1,0,0,0
21601,Fruits & Vegetables,0,0,0,0,0
21610,Fruits & Vegetables,1,1,0,0,0
21612,Fruits & Vegetables,1,0,1,0,0
21617,Fruits & Vegetables,1,0,1,0,0
21628,Fruits & Vegetables,0,0,1,0,0
21634,Fruits & Vegetables,0,0,1,0,0
21635,Fruits & Vegetables,0,0,0,1,1
21649,Fruits & Vegetables,0,0,0,0,0
21650,Fruits & Vegetables,0,0,1,0,0
21659,Fruits & Vegetables,0,0,0,0,0
21667,Fruits & Vegetables,0,1,0,0,0
21674,Fruits & Vegetables,0,0,0,0,0
21687,Fruits & Vegetables,0,0,0,0,0
21693,Fruits & Vegetables,1,1,0,1,1
21705,Fruits & Vegetables,0,0,0,0,0
21718,Fruits & Vegetables,1,0,0,0,0
21722,Fruits & Vegetables,1,0,1,0,0
21724,Fruits & Vegetables,0,0,0,0,0
21729,Fruits & Vegetables,0,1,0,0,0
21739,Fruits & Vegetables,1,0,1,0,0
21741,Fruits & Vegetables,0,0,0,0,0
21754,Fruits & Vegetables,0,0,1,0,0
21755,Fruits & Vegetables,0,0,0,0,1
21756,Fruits & Vegetables,1,0,0,0,0
21778,Fruits & Vegetables,1,0,0,0,1
21780,Fruits & Vegetables,0,0,0,0,0
21782,Fruits & Vegetables,1,0,1,0,0
21784,Fruits & Vegetables,0,0,0,0,0
21787,Fruits & Vegetables,0,0,0,0,0
21789,Fruits & Vegetables,1,0,0,1,0
21791,Fruits & Vegetables,0,0,0,0,0
21793,Fruits & Vegetables,0,0,0,1,1
21802,Fruits & Vegetables,1,1,0,0,0
21805,Fruits & Vegetables,1,0,0,0,0
21808,Fruits & Vegetables,0,0,1,0,0
21812,Fruits & Vegetables,0,0,0,0,0
21813,Fruits & Vegetables,1,0,0,0,0
21814,Fruits & Vegetables,1,0,0,1,1
21816,Fruits & Vegetables,0,0,1,0,0
21845,Fruits & Vegetables,0,0,0,1,1
21854,Fruits & Vegetables,1,0,0,0,0
21864,Fruits & Vegetables,1,1,0,1,1
21865,Fruits & Vegetables,1,1,1,0,0
21874,Fruits & Vegetables,0,0,0,0,1
21876,Fruits & Vegetables,0,0,0,1,1
21884,Fruits & Vegetables,0,0,0,0,0
21897,Fruits & Vegetables,1,0,0,1,1
21909,Fruits & Vegetables,0,0,0,0,0
21912,Fruits & Vegetables,0,0,0,0,0
21915,Fruits & Vegetables,0,0,1,0,0
21928,Fruits & Vegetables,0,0,0,0,0
21941,Fruits & Vegetables,0,0,0,0,0
21949,Fruits & Vegetables,0,0,0,0,0
21953,Fruits & Vegetables,0,1,0,0,0
21955,Fruits & Vegetables,0,1,0,0,0
21957,Fruits & Vegetables,1,0,0,0,0
21963,Fruits & Vegetables,0,1,0,0,1
21978,Fruits & Vegetables,1,0,0,0,0
21988,Fruits & Vegetables,0,0,0,1,1
21990,Fruits & Vegetables,0,0,0,0,0
22000,Fruits & Vegetables,1,0,0,0,0
22017,Fruits & Vegetables,0,0,0,0,0
22024,Fruits & Vegetables,0,0,1,0,0
22028,Fruits & Vegetables,1,1,0,0,0
22035,Fruits & Vegetables,0,0,0,0,0
22036,Fruits & Vegetables,0,0,0,0,0
22042,Fruits & Vegetables,0,0,0,0,0
22064,Fruits & Vegetables,1,1,0,1,1
22073,Fruits & Vegetables,1,0,1,1,1
22074,Fruits & Vegetables,0,1,0,0,0
22081,Fruits & Vegetables,1,0,1,0,0
22082,Fruits & Vegetables,1,0,0,0,0
22090,Fruits & Vegetables,0,1,1,0,0
22096,Fruits & Vegetables,0,0,0,0,1
22105,Fruits & Vegetables,0,1,1,0,0
22106,Fruits & Vegetables,0,0,0,1,0
22109,Fruits & Vegetables,0,0,0,0,0
22110,Fruits & Vegetables,1,1,1,0,1
22118,Fruits & Vegetables,0,0,0,0,0
22122,Fruits & Vegetables,0,0,0,1,0
22133,Fruits & Vegetables,0,0,0,0,0
22137,Fruits & Vegetables,0,0,0,1,0
22138,Fruits & Vegetables,0,1,0,0,0
22144,Fruits & Vegetables,0,0,0,1,1
22148,Fruits & Vegetables,1,0,1,0,0
22165,Fruits & Vegetables,0,0,0,0,0
22170,Fruits & Vegetables,1,1,1,0,0
22172,Fruits & Vegetables,0,1,0,0,0
22180,Fruits & Vegetables,0,1,1,0,0
22193,Fruits & Vegetables,0,1,1,0,0
22198,Fruits & Vegetables,1,0,0,1,1
22205,Fruits & Vegetables,1,0,0,0,0
22208,Fruits & Vegetables,0,0,0,0,0
22209,Fruits & Vegetables,0,0,0,0,0
22212,Fruits & Vegetables,1,1,0,1,1
22217,Fruits & Vegetables,1,0,1,0,0
22221,Fruits & Vegetables,1,0,1,0,0
22222,Fruits & Vegetables,1,0,1,0,0
22224,Fruits & Vegetables,0,0,0,1,0
22241,Fruits & Vegetables,1,0,0,1,1
22246,Fruits & Vegetables,0,0,0,0,0
22253,Fruits & Vegetables,1,0,1,0,0
22282,Fruits & Vegetables,1,0,0,1,0
22284,Fruits & Vegetables,0,0,0,0,0
22285,Fruits & Vegetables,1,1,1,0,0
22287,Fruits & Vegetables,1,0,0,1,0
22307,Fruits & Vegetables,1,0,0,1,0
22308,Fruits & Vegetables,0,0,0,0,0
22309,Fruits & Vegetables,1,0,0,0,1
22311,Fruits & Vegetables,1,0,0,0,0
22314,Fruits & Vegetables,0,0,1,0,0
22317,Fruits & Vegetables,0,0,0,1,0
22318,Fruits & Vegetables,0,1,0,0,0
22319,Fruits & Vegetables,0,0,0,1,1
22335,Fruits & Vegetables,0,0,0,1,1
22337,Fruits & Vegetables,1,1,1,1,0
22345,Fruits & Vegetables,1,0,0,0,1
22350,Fruits & Vegetables,0,0,0,1,1
22362,Fruits & Vegetables,0,0,0,0,0
22368,Fruits & Vegetables,0,0,0,0,0
22373,Fruits & Vegetables,0,0,0,0,0
22378,Fruits & Vegetables,0,1,0,1,0
22380,Fruits & Vegetables,0,0,0,0,0
22382,Fruits & Vegetables,0,1,0,0,0
22390,Fruits & Vegetables,1,0,0,0,0
22408,Fruits & Vegetables,0,1,1,0,0
22409,Fruits & Vegetables,1,0,0,0,0
22419,Fruits & Vegetables,1,0,0,1,1
22421,Fruits & Vegetables,1,0,0,0,1
22425,Fruits & Vegetables,0,1,0,0,0
22440,Fruits & Vegetables,0,0,0,0,0
22461,Fruits & Vegetables,0,0,0,1,1
22463,Fruits & Vegetables,0,0,0,1,1
22478,Fruits & Vegetables,0,0,0,1,1
22481,Fruits & Vegetables,0,0,0,1,1
22487,Fruits & Vegetables,1,0,0,0,0
22489,Fruits & Vegetables,0,0,1,0,0
22490,Fruits & Vegetables,0,0,1,0,0
22491,Fruits & Vegetables,1,0,1,0,0
22495,Fruits & Vegetables,1,0,0,0,0
22496,Fruits & Vegetables,0,0,0,0,0
22523,Fruits & Vegetables,1,0,1,0,0
22530,Fruits & Vegetables,0,0,0,0,0
22550,Fruits & Vegetables,1,0,1,0,0
22557,Fruits & Vegetables,0,0,0,0,0
22562,Fruits & Vegetables,0,0,0,0,0
22583,Fruits & Vegetables,0,1,1,0,0
22592,Fruits & Vegetables,1,0,0,0,0
22593,Fruits & Vegetables,1,1,1,0,0
22599,Fruits & Vegetables,0,1,0,0,0
22625,Fruits & Vegetables,0,0,0,0,0
22631,Fruits & Vegetables,0,0,0,1,1
22634,Fruits & Vegetables,0,0,1,0,0
22649,Fruits & Vegetables,0,0,0,0,0
22658,Fruits & Vegetables,1,1,0,0,0
22661,Fruits & Vegetables,0,0,0,0,0
22662,Fruits & Vegetables,0,0,0,1,1
22663,Fruits & Vegetables,1,0,0,0,0
22673,Fruits & Vegetables,1,1,1,0,0
22690,Fruits & Vegetables,0,0,1,0,0
22696,Fruits & Vegetables,0,0,0,0,1
22698,Fruits & Vegetables,1,0,1,0,0
22699,Fruits & Vegetables,1,0,1,0,0
22703,Fruits & Vegetables,0,0,0,0,0
22706,Fruits & Vegetables,0,0,0,0,0
22708,Fruits & Vegetables,1,1,0,0,0
22724,Fruits & Vegetables,0,0,0,0,1
22728,Fruits & Vegetables,0,1,0,0,0
22739,Fruits & Vegetables,1,0,1,1,0
22758,Fruits & Vegetables,1,0,0,1,1
22759,Fruits & Vegetables,1,0,0,0,0
22761,Fruits & Vegetables,0,0,0,0,0
22766,Fruits & Vegetables,0,0,0,1,0
22770,Fruits & Vegetables,0,0,0,0,0
22771,Fruits & Vegetables,0,0,0,1,0
22794,Fruits & Vegetables,1,0,1,0,0
22799,Fruits & Vegetables,0,0,1,0,0
22807,Fruits & Vegetables,0,1,0,1,0
22814,Fruits & Vegetables,0,0,0,0,0
22823,Fruits & Vegetables,1,0,0,0,1
22848,Fruits & Vegetables,0,0,0,0,0
22851,Fruits & Vegetables,0,0,1,0,0
22853,Fruits & Vegetables,1,0,1,0,0
22861,Fruits & Vegetables,0,0,0,0,0
22865,Fruits & Vegetables,0,0,0,0,0
22872,Fruits & Vegetables,0,0,0,1,1
22894,Fruits & Vegetables,0,0,1,0,1
22898,Fruits & Vegetables,0,1,1,0,0
22900,Fruits & Vegetables,0,0,1,0,0
22903,Fruits & Vegetables,0,0,0,1,1
22909,Fruits & Vegetables,1,0,0,1,1
22911,Fruits & Vegetables,0,0,0,1,1
22918,Fruits & Vegetables,0,0,0,1,0
22924,Fruits & Vegetables,0,0,0,0,0
22926,Fruits & Vegetables,1,0,0,1,1
